Year,Department,JobTitle,RegularRate,OvertimeRate,IncentiveAllowance,Other
2008,Library,Public Information Supvsr     ,44921.58,0,0,0
2008,Library,Substitute Librarian          ,5353.61,0,0,0
2008,Library,Substitute Library Assistant  ,4465.71,0,0,0
2008,Library,Substitute Library Clerk      ,3274.448,0,0,0
2008,Library,Systems Engineer II           ,21733.59333,137.5,0,1472.95
2008,Louisville Fire,Administrative Specialist     ,37308.82,12104.33,0,0
2008,Louisville Fire,Administrative Supvsr I       ,38353.91,609.73,0,0
2008,Louisville Fire,Assistant Fire Chief Executive,62075.55,0,7526.435,6433.74
2008,Louisville Fire,Asst Fire Chief               ,61516.2175,23.4525,7689.59,5443.0175
2008,Louisville Fire,Asst Fire Chief 56 Hr         ,67427.08,927.79,8909.94,6146.02
2008,Louisville Fire,Business Manager II           ,48735.52,0,0,0
2008,Louisville Fire,Chief Arson Investigator      ,76880.59,2743.63,10916.95,251.76
2008,Louisville Fire,Chief Fire Communications     ,79026.84,1365.45,9077.22,96.7
2008,Louisville Fire,Chief of Fire Prevention      ,67145.45,1389.85,11788.4,165.6
2008,Louisville Fire,Comm Specialist I U43         ,26629.315,30410.6525,6623.01,4251.235
2008,Louisville Fire,Communication Dispatcher U43  ,26850.84813,25312.31313,7756.936875,2608.545625
2008,Louisville Fire,Communication Spec III U43    ,36278.17,21577.65667,7622.673333,4234.586667
2008,Louisville Fire,District Fire Chief 40Hr      ,67497.66,13882.53,9207.69,1277.43
2008,Louisville Fire,District Fire Chief 56Hr      ,56868.56842,10293.26,8528.435789,2364.388421
2008,Louisville Fire,Executive Assistant           ,35517.28,1005.83,0,0
2008,Louisville Fire,Facilities Maint. Engineer    ,57610.35,250.31,7503.42,20.16
2008,Louisville Fire,Fire Account Clerk Typist(ASF),32370.99,0,4906.48,0
2008,Louisville Fire,Fire Apparatus Mech I-NOINC   ,14374.4,1263.38,59.4,0
2008,Louisville Fire,Fire Apparatus Mechanic I     ,48323.775,5152.77,6761.015,463.725
2008,Louisville Fire,Fire Apparatus Mechanic II    ,55296.295,5358.105,5844.015,176.44
2008,Louisville Fire,Fire Apparatus Mechanic III   ,58547.06,19202.54,8633.8,1456.36
2008,Louisville Fire,Fire Apparatus Operation 40 Hr,44608.725,9897.615,7990.37,934.715
2008,Louisville Fire,Fire Apparatus Operation 56 Hr,29718.19148,20966.40078,7376.430261,2271.937826
2008,Louisville Fire,Fire Apparatus Shop Superinten,77870.98,4319.45,11741.33,445.69
2008,Louisville Fire,Fire Arson Investigator I     ,49991.86286,7238.061429,7767.05,573.0142857
2008,Louisville Fire,Fire Arson Investigator II    ,57257.615,1074.53,10573.735,116.19
2008,Louisville Fire,Fire Chief                    ,109454.06,0,10283.42,0
2008,Louisville Fire,Fire Clerk Typist I           ,30503.6225,0.115,4586.78,0
2008,Louisville Fire,Fire Comm Specialist III      ,56253.01,184.83,8386.72,15.06
2008,Louisville Fire,Fire Company Commander 40 Hr  ,48530.04625,11634.74125,8504.55375,1157.44375
2008,Louisville Fire,Fire Company Commander 56 Hr  ,33692.42948,23916.77804,7753.088247,2816.585155
2008,Louisville Fire,Fire Custodian                ,30143.35,1.335,4262.04,0
2008,Louisville Fire,Fire Hazardous Materials Spec ,54630.27,990.17,4352.09,7.57
2008,Louisville Fire,Fire Information Process Tech ,32383.3,1501.81,4332.24,201.1
2008,Louisville Fire,Fire Mechanic Helper          ,42647.415,2118.925,8123.6,252.3
2008,Louisville Fire,Fire Prev Insp Trne NOINC     ,14076,249.26,0,0
2008,Louisville Fire,Fire Prevent Inspector Trainee,7820,0,357.84,0
2008,Louisville Fire,Fire Prevention Inspector I   ,46823.167,273.563,7838.751,25.246
2008,Louisville Fire,Fire Prevention Inspector II  ,51580.85333,544.6066667,10109.58667,732.1866667
2008,Louisville Fire,Fire Secretary                ,25584.9375,610.4125,1140.08,34.4975
2008,Louisville Fire,Fire Storekeeper I            ,29072.03,2787.49,3572.97,3.7
2008,Louisville Fire,Fire Storekeeper II           ,49037.57,4570.99,9244.09,529.98
2008,Louisville Fire,Fire Train Video Spec II      ,43817.95,3947.27,8239.8,377.04
2008,Louisville Fire,Fire Training Officer         ,63701.1,561.15,8878.17,52.86
2008,Louisville Fire,Fire/EMS Maintenance Coord    ,55628.76,0,10525.24,0
2008,Louisville Fire,Firefighter 40 Hr             ,45769.49,6429.19,8567.51,624.59
2008,Louisville Fire,Firefighter 56 Hr             ,27507.9585,17931.95521,6588.907324,1794.233568
2008,Louisville Fire,Info Systems Analyst          ,47560.53,8735.62,0,0
2008,Louisville Metro EMS,Accounting Clerk - E/U        ,32201.23857,6273.787143,0,0
2008,Louisville Metro EMS,Administrative Asst           ,25292.5,384.42,0,0
2008,Louisville Metro EMS,Asst. EMS Director            ,65943.30667,0,0,4213.053333
2008,Louisville Metro EMS,Billing Clerk III - E/U       ,36962,12605.38,0,0
2008,Louisville Metro EMS,Business Specialist           ,35745.13,1221.485,0,0
2008,Louisville Metro EMS,EMS EMT-Paramedic I           ,40272.6983,9755.944886,264.2045455,166.2051136
2008,Louisville Metro EMS,EMS EMT-Paramedic II          ,51542.88733,14622.65533,240,931.1873333
2008,Louisville Metro EMS,EMS Executive Director        ,163004.17,0,0,6000
2008,Louisville Metro EMS,EMS Fleet Technician          ,13148.4,25.98,150,2771.2
2008,Louisville Metro EMS,EMS Manager                   ,63337.24,4770.09,0,0
2008,Louisville Metro EMS,EMT                           ,27022.95301,5830.426747,255.7228916,182.7887349
2008,Louisville Metro EMS,EMT -Trainee                  ,4059,383.14,0,0
2008,Louisville Metro EMS,Executive Administrator       ,79602.43,0,0,0
2008,Louisville Metro EMS,Fee Collection Supervisor     ,41463.85,2083.44,0,0
2008,Louisville Metro EMS,Fleet Services Coordinator E/U,41808.72,1496.06,300,0
2008,Louisville Metro EMS,Storekeeper I - E/U           ,32358.23333,1866.256667,300,0
2008,Louisville Metro EMS,Storekeeper II - E/U          ,19030.68,8163.05,0,6883.2
2008,Louisville Metro EMS,Systems Analyst               ,49655.54,40446.83,0,0
2008,Louisville Metro EMS,Training Specialist - E/U     ,53431.58,0,300,0
2008,Louisville Metro Police,Administrative Asst           ,27552.52625,763.23375,0,316.79125
2008,Louisville Metro Police,Administrative Clerk-Police   ,18952.82,516.1275,379.263,232.487
2008,Louisville Metro Police,Administrative Coordinator    ,44667.01,902.845,0,0
2008,Louisville Metro Police,Administrative Secretary      ,26626.14909,357.0054545,746.7690909,65.76636364
2008,Louisville Metro Police,Administrative Specialist     ,28784.59,33.37,0,0
2008,Louisville Metro Police,Administrative Supvsr I       ,30520.99,1524.49,0,3136
2008,Louisville Metro Police,Attorney                      ,93157.69,0,0,0
2008,Louisville Metro Police,Business Manager II           ,71282.48,0,0,11440
2008,Louisville Metro Police,Business Specialist           ,23919.03667,0,0,0
2008,Louisville Metro Police,Clerk Typist II-Police        ,27237.75222,766.5966667,484.7733333,296.6166667
2008,Louisville Metro Police,Community Outreach Coord      ,55011.84,8355.07,0,0
2008,Louisville Metro Police,Crime Analyst I-Police        ,37953.1275,949.06,275.73,0
2008,Louisville Metro Police,Crime Scene Technician I      ,39631.525,6744.997857,1481.727143,418.99
2008,Louisville Metro Police,Crime Scene Technician Trainee,10839.872,1388.552,195,14.032
2008,Louisville Metro Police,Criminal Justice Specialist   ,41548.84714,0,0,0
2008,Louisville Metro Police,Criminal Justice Supvsr       ,46636.48,0,0,0
2008,Louisville Metro Police,Deputy Police Chief           ,83431.3125,0,14855.105,3965.6
2008,Louisville Metro Police,Driver - S2                   ,12294.61,644.12,0,0
2008,Louisville Metro Police,Executive Assistant           ,28081.45,7164.9,0,6289.6
2008,Louisville Metro Police,Grants Coordinator            ,20461.045,0,0,280.9
2008,Louisville Metro Police,Grants Supvsr                 ,59022.44,0,0,0
2008,Louisville Metro Police,Helicopter Mechanic           ,51956.16,775.07,0,0
2008,Louisville Metro Police,Information Process Technician,29079.42429,665.3419048,609.8771429,40.15904762
2008,Louisville Metro Police,Keeper I-Police               ,30181.84,2942.04,1362.92,0
2008,Louisville Metro Police,Management Assistant  - Police,33748.475,2435.6375,955.86,799.6
2008,Louisville Metro Police,Paralegal                     ,19373.64,0,0,2803.2
2008,Louisville Metro Police,Personnel Specialist          ,34467.76,691.13,0,0
2008,Louisville Metro Police,Personnel Supvsr              ,63750.36,0,0,0
2008,Louisville Metro Police,Photographer Tech-Police      ,39717.66667,1499.943333,786.3,2226.133333
2008,Louisville Metro Police,Photographic Laboratory Supvsr,43431.6,2291.32,0,8092.8
2008,Louisville Metro Police,Physical Fit Instr-Police     ,31065.89,3,1102.92,0
2008,Louisville Metro Police,Police Captain                ,79851.44,7.68,9338.735,7770
2008,Louisville Metro Police,Police Chief                  ,158170.94,0,30650.1,6105.55
2008,Louisville Metro Police,Police Data Analyst           ,41204.82,28419.96,1060.5,0
2008,Louisville Metro Police,Police Lieutenant             ,73254.43015,6461.305075,7550.684328,1121.01403
2008,Louisville Metro Police,Police Major                  ,87725.32625,511.83125,8418.149375,2750.2675
2008,Louisville Metro Police,Police Officer                ,44026.65833,3167.358287,6028.967856,1893.545456
2008,Louisville Metro Police,Police Recruit                ,9874.358391,883.8021839,3.448275862,37.6616092
2008,Louisville Metro Police,Police Report Technician      ,31627.965,359.3766667,489.7866667,0
2008,Louisville Metro Police,Police Sergeant               ,56954.07406,5070.52475,6865.492813,805.3324375
2008,Louisville Metro Police,Property Rm Clk Tr-Police     ,15669.92,464.74,0,0
2008,Louisville Metro Police,Property Room Clk-Police      ,33343.7675,2168.16375,191.575,0
2008,Louisville Metro Police,Property Room Supvsr          ,21995.20667,843.36,240.38,1866.666667
2008,Louisville Metro Police,Public Education Coordinator  ,45420.56,0,0,0
2008,Louisville Metro Police,Public Information Specialist ,55664.04,8464.36,0,0
2008,Louisville Metro Police,Records Manager               ,67948.41,0,0,0
2008,Louisville Metro Police,Records Supvsr I              ,36300.16,3096.55,0,0
2008,Louisville Metro Police,Records Supvsr II             ,55970.995,0,0,0
2008,Louisville Metro Police,Safety & Equipment Trg Supr   ,18258.24,0,0,9484.8
2008,Louisville Metro Police,Secretary                     ,26721.175,266.51,0,0
2008,Louisville Metro Police,Staff Helper/Internal         ,2992,0,0,0
2008,Louisville Metro Police,Traffic Control Off II        ,34280.2,11928.27,2760.238,949.12
2008,Louisville Metro Police,Traffic Guard III             ,13284.23536,2523.09872,299.6,120.57176
2008,Louisville Metro Police,Traffic Guard Supervisor      ,31316.92,4371.21,350,0
2008,Louisville Metro Police,Transcriber-Police            ,25076.054,4015.73,1070.08,0
2008,Louisville Metro Police,Video Forensics Specialist    ,50881.28,4748.51,0,0
2008,Louisville Metro Police,Word Processing Clerk Police  ,26239.50933,930.3066667,428.6186667,26.11733333
2008,Louisville Zoo,Administrative Assistant Z/U  ,27844.72,1240.305,125,0
2008,Louisville Zoo,Administrative Asst           ,32534.9,538.98,0,0
2008,Louisville Zoo,Administrative Clerk          ,1320.65,16.27,0,88.43
2008,Louisville Zoo,Administrative Clerk Z/U      ,24339.51,1903.77,150,0
2008,Louisville Zoo,Animal Commissary Supvsr      ,36138.86,0,0,0
2008,Louisville Zoo,Animal Training Supvsr        ,43193.42,0,0,0
2008,Louisville Zoo,Assistant Director            ,74361.33,0,0,0
2008,Louisville Zoo,Auto Maint Mech Z/U           ,34341.2,4513.48,0,0
2008,Louisville Zoo,Business Clerk Z/U            ,24983.16,611.385,175,0
2008,Louisville Zoo,Business Manager I            ,52061.3,0,0,0
2008,Louisville Zoo,Business Manager II           ,70198.48,0,0,0
2008,Louisville Zoo,Business Specialist           ,31137.6,914.26,0,0
2008,Louisville Zoo,Carpenter Z/U                 ,30630.28,147.39,150,0
2008,Louisville Zoo,Cashier Coordinator Z/U       ,27325.5,1894.433333,133.3333333,0
2008,Louisville Zoo,Cashier Supvsr                ,37279.16,0,0,0
2008,Louisville Zoo,Cashier Z/U                   ,24556.42,1256.165,125,0
2008,Louisville Zoo,Construction Coordinator      ,50002.04,0,0,0
2008,Louisville Zoo,Custodian - S1                ,8799.33,28.06,0,0
2008,Louisville Zoo,Custodian I Z/U               ,22347.9625,920.27,0,127.145
2008,Louisville Zoo,Development Coordinator       ,34407.76,0,0,0
2008,Louisville Zoo,Development Manager           ,61293.64,0,0,0
2008,Louisville Zoo,Development Specialist Z/U    ,34133.85,183.92,0,0
2008,Louisville Zoo,Director                      ,116386.33,0,0,0
2008,Louisville Zoo,Education Assistant Z/U       ,28413.55667,502.8066667,0,215.6366667
2008,Louisville Zoo,Education Instructor          ,2899.69,0.85,0,0
2008,Louisville Zoo,Educator I Z/U                ,32028.738,1052.016,80,352.852
2008,Louisville Zoo,Elephant Area Supvsr          ,42714.67,0,0,0
2008,Louisville Zoo,Equipment Operator I Z/U      ,27529.71,2478.83,0,1821.32
2008,Louisville Zoo,Events Coordinator            ,36691.73,71.38,0,0
2008,Louisville Zoo,Events Specialist             ,23992.41,2314.97,0,0
2008,Louisville Zoo,Events Supvsr                 ,50028.04,0,0,0
2008,Louisville Zoo,Executive Assistant           ,27309.29,1069.32,0,0
2008,Louisville Zoo,Gift Shop Supvsr              ,34425.13,0,0,0
2008,Louisville Zoo,Grants Specialist             ,8211.07,113.1,0,0
2008,Louisville Zoo,Graphic Specialist            ,35526.05,488.36,0,0
2008,Louisville Zoo,Groundskeeper                 ,27531.87,757.62,150,0
2008,Louisville Zoo,Group Sales Asst PT Z/U       ,7511.485,654.93,0,0
2008,Louisville Zoo,Group Sales Coordinator       ,41160.06,0,0,0
2008,Louisville Zoo,Group Sales Specialist        ,37128.04,6526.52,0,0
2008,Louisville Zoo,Group Sales Supervisor        ,41958.56,0,0,0
2008,Louisville Zoo,Guest Services Supervisor I   ,20091.265,285.705,0,0
2008,Louisville Zoo,Guest Services Supervisor II  ,41100.22,0,0,0
2008,Louisville Zoo,Horticulture Supvsr           ,39361.5,0,0,0
2008,Louisville Zoo,Horticulture Worker I         ,33300.5,1387.18,0,0
2008,Louisville Zoo,Horticulturist                ,35598.58,1470.17,0,0
2008,Louisville Zoo,Keeper I Z/U                  ,20163.148,1904.97,0,104.614
2008,Louisville Zoo,Keeper II Z/U                 ,30019.39718,1911.565641,134.6153846,15.62051282
2008,Louisville Zoo,Keeper III Z/U                ,35338.47778,2247.515556,288.8888889,166.83
2008,Louisville Zoo,Laborer Z/U                   ,17419.74,494.69,0,0
2008,Louisville Zoo,Local Area Network Analyst Z/U,53261.13,3912.84,250,0
2008,Louisville Zoo,Maintenance Mechanic Z/U      ,34845.25333,3560.776667,233.3333333,188.7166667
2008,Louisville Zoo,Maintenance Worker II Z/U     ,29864.995,1209.68,350,0
2008,Louisville Zoo,Marketing Manager             ,70190.02,0,0,0
2008,Louisville Zoo,Payroll Specialist Z/U        ,36011.79,2659.67,350,0
2008,Louisville Zoo,Personnel Supvsr              ,55054.22,0,0,0
2008,Louisville Zoo,Public Education Coordinator  ,42010.15,0,0,0
2008,Louisville Zoo,Public Education Supvsr       ,57098.62,0,0,0
2008,Louisville Zoo,Public Information Specialist ,41706.34,4214.11,0,0
2008,Louisville Zoo,Public Information Supvsr     ,57335.27,0,0,0
2008,Louisville Zoo,Receptionist                  ,1175,122.75,0,101.57
2008,Louisville Zoo,Receptionist Z/U              ,18739.46667,1415.8,83.33333333,0
2008,Louisville Zoo,Secretary Z/U                 ,34254.04,549.36,350,0
